,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
349,epl,2013,26/04/14,,SOU,Southampton,EVE,Everton,2,0,H
350,epl,2013,26/04/14,,STK,Stoke,TOT,Tottenham,0,1,A
351,epl,2013,26/04/14,,SWA,Swansea,AVL,Aston Villa,4,1,H
352,epl,2013,26/04/14,,WBA,West Brom,WHU,West Ham,1,0,H
353,epl,2013,27/04/14,,CRY,Crystal Palace,MNC,Man City,0,2,A
354,epl,2013,27/04/14,,LIV,Liverpool,CHE,Chelsea,0,2,A
355,epl,2013,27/04/14,,SUN,Sunderland,CAR,Cardiff,4,0,H
356,epl,2013,28/04/14,,ARS,Arsenal,NEW,Newcastle,3,0,H
357,epl,2013,03/05/14,,AVL,Aston Villa,HUL,Hull,3,1,H
358,epl,2013,03/05/14,,EVE,Everton,MNC,Man City,2,3,A
359,epl,2013,03/05/14,,MAN,Man United,SUN,Sunderland,0,1,A
360,epl,2013,03/05/14,,NEW,Newcastle,CAR,Cardiff,3,0,H
361,epl,2013,03/05/14,,STK,Stoke,FUL,Fulham,4,1,H
362,epl,2013,03/05/14,,SWA,Swansea,SOU,Southampton,0,1,A
363,epl,2013,03/05/14,,WHU,West Ham,TOT,Tottenham,2,0,H
364,epl,2013,04/05/14,,ARS,Arsenal,WBA,West Brom,1,0,H
365,epl,2013,04/05/14,,CHE,Chelsea,NOR,Norwich,0,0,D
366,epl,2013,05/05/14,,CRY,Crystal Palace,LIV,Liverpool,3,3,D
367,epl,2013,06/05/14,,MAN,Man United,HUL,Hull,3,1,H
368,epl,2013,07/05/14,,MNC,Man City,AVL,Aston Villa,4,0,H
369,epl,2013,07/05/14,,SUN,Sunderland,WBA,West Brom,2,0,H
370,epl,2013,11/05/14,,CAR,Cardiff,CHE,Chelsea,1,2,A
371,epl,2013,11/05/14,,FUL,Fulham,CRY,Crystal Palace,2,2,D
372,epl,2013,11/05/14,,HUL,Hull,EVE,Everton,0,2,A
373,epl,2013,11/05/14,,LIV,Liverpool,NEW,Newcastle,2,1,H
374,epl,2013,11/05/14,,MNC,Man City,WHU,West Ham,2,0,H
375,epl,2013,11/05/14,,NOR,Norwich,ARS,Arsenal,0,2,A
376,epl,2013,11/05/14,,SOU,Southampton,MAN,Man United,1,1,D
377,epl,2013,11/05/14,,SUN,Sunderland,SWA,Swansea,1,3,A
378,epl,2013,11/05/14,,TOT,Tottenham,AVL,Aston Villa,3,0,H
379,epl,2013,11/05/14,,WBA,West Brom,STK,Stoke,1,2,A
380,epl,2014,16/08/14,,ARS,Arsenal,CRY,Crystal Palace,2,1,H
381,epl,2014,16/08/14,,LEI,Leicester,EVE,Everton,2,2,D
382,epl,2014,16/08/14,,MAN,Man United,SWA,Swansea,1,2,A
383,epl,2014,16/08/14,,QPR,QPR,HUL,Hull,0,1,A
384,epl,2014,16/08/14,,STK,Stoke,AVL,Aston Villa,0,1,A
385,epl,2014,16/08/14,,WBA,West Brom,SUN,Sunderland,2,2,D
386,epl,2014,16/08/14,,WHU,West Ham,TOT,Tottenham,0,1,A
387,epl,2014,17/08/14,,LIV,Liverpool,SOU,Southampton,2,1,H
388,epl,2014,17/08/14,,NEW,Newcastle,MNC,Man City,0,2,A
389,epl,2014,18/08/14,,BUR,Burnley,CHE,Chelsea,1,3,A
390,epl,2014,23/08/14,,AVL,Aston Villa,NEW,Newcastle,0,0,D
391,epl,2014,23/08/14,,CHE,Chelsea,LEI,Leicester,2,0,H
392,epl,2014,23/08/14,,CRY,Crystal Palace,WHU,West Ham,1,3,A
393,epl,2014,23/08/14,,EVE,Everton,ARS,Arsenal,2,2,D
394,epl,2014,23/08/14,,SOU,Southampton,WBA,West Brom,0,0,D
395,epl,2014,23/08/14,,SWA,Swansea,BUR,Burnley,1,0,H
396,epl,2014,24/08/14,,HUL,Hull,STK,Stoke,1,1,D
397,epl,2014,24/08/14,,SUN,Sunderland,MAN,Man United,1,1,D
398,epl,2014,24/08/14,,TOT,Tottenham,QPR,QPR,4,0,H
399,epl,2014,25/08/14,,MNC,Man City,LIV,Liverpool,3,1,H
400,epl,2014,30/08/14,,BUR,Burnley,MAN,Man United,0,0,D
401,epl,2014,30/08/14,,EVE,Everton,CHE,Chelsea,3,6,A
402,epl,2014,30/08/14,,MNC,Man City,STK,Stoke,0,1,A
403,epl,2014,30/08/14,,NEW,Newcastle,CRY,Crystal Palace,3,3,D
404,epl,2014,30/08/14,,QPR,QPR,SUN,Sunderland,1,0,H
405,epl,2014,30/08/14,,SWA,Swansea,WBA,West Brom,3,0,H
406,epl,2014,30/08/14,,WHU,West Ham,SOU,Southampton,1,3,A
407,epl,2014,31/08/14,,AVL,Aston Villa,HUL,Hull,2,1,H
408,epl,2014,31/08/14,,LEI,Leicester,ARS,Arsenal,1,1,D
409,epl,2014,31/08/14,,TOT,Tottenham,LIV,Liverpool,0,3,A
410,epl,2014,13/09/14,,ARS,Arsenal,MNC,Man City,2,2,D
411,epl,2014,13/09/14,,CHE,Chelsea,SWA,Swansea,4,2,H
412,epl,2014,13/09/14,,CRY,Crystal Palace,BUR,Burnley,0,0,D
413,epl,2014,13/09/14,,LIV,Liverpool,AVL,Aston Villa,0,1,A
414,epl,2014,13/09/14,,SOU,Southampton,NEW,Newcastle,4,0,H
415,epl,2014,13/09/14,,STK,Stoke,LEI,Leicester,0,1,A
416,epl,2014,13/09/14,,SUN,Sunderland,TOT,Tottenham,2,2,D
417,epl,2014,13/09/14,,WBA,West Brom,EVE,Everton,0,2,A
418,epl,2014,14/09/14,,MAN,Man United,QPR,QPR,4,0,H
419,epl,2014,15/09/14,,HUL,Hull,WHU,West Ham,2,2,D
420,epl,2014,20/09/14,,AVL,Aston Villa,ARS,Arsenal,0,3,A
421,epl,2014,20/09/14,,BUR,Burnley,SUN,Sunderland,0,0,D
422,epl,2014,20/09/14,,NEW,Newcastle,HUL,Hull,2,2,D
423,epl,2014,20/09/14,,QPR,QPR,STK,Stoke,2,2,D
424,epl,2014,20/09/14,,SWA,Swansea,SOU,Southampton,0,1,A
425,epl,2014,20/09/14,,WHU,West Ham,LIV,Liverpool,3,1,H
426,epl,2014,21/09/14,,EVE,Everton,CRY,Crystal Palace,2,3,A
427,epl,2014,21/09/14,,LEI,Leicester,MAN,Man United,5,3,H
428,epl,2014,21/09/14,,MNC,Man City,CHE,Chelsea,1,1,D
429,epl,2014,21/09/14,,TOT,Tottenham,WBA,West Brom,0,1,A
430,epl,2014,27/09/14,,ARS,Arsenal,TOT,Tottenham,1,1,D
431,epl,2014,27/09/14,,CHE,Chelsea,AVL,Aston Villa,3,0,H
432,epl,2014,27/09/14,,CRY,Crystal Palace,LEI,Leicester,2,0,H
433,epl,2014,27/09/14,,HUL,Hull,MNC,Man City,2,4,A
434,epl,2014,27/09/14,,LIV,Liverpool,EVE,Everton,1,1,D
435,epl,2014,27/09/14,,MAN,Man United,WHU,West Ham,2,1,H
436,epl,2014,27/09/14,,SOU,Southampton,QPR,QPR,2,1,H
437,epl,2014,27/09/14,,SUN,Sunderland,SWA,Swansea,0,0,D
438,epl,2014,28/09/14,,WBA,West Brom,BUR,Burnley,4,0,H
439,epl,2014,29/09/14,,STK,Stoke,NEW,Newcastle,1,0,H
440,epl,2014,04/10/14,,AVL,Aston Villa,MNC,Man City,0,2,A
441,epl,2014,04/10/14,,HUL,Hull,CRY,Crystal Palace,2,0,H
442,epl,2014,04/10/14,,LEI,Leicester,BUR,Burnley,2,2,D
443,epl,2014,04/10/14,,LIV,Liverpool,WBA,West Brom,2,1,H
444,epl,2014,04/10/14,,SUN,Sunderland,STK,Stoke,3,1,H
445,epl,2014,04/10/14,,SWA,Swansea,NEW,Newcastle,2,2,D
446,epl,2014,05/10/14,,CHE,Chelsea,ARS,Arsenal,2,0,H
447,epl,2014,05/10/14,,MAN,Man United,EVE,Everton,2,1,H
448,epl,2014,05/10/14,,TOT,Tottenham,SOU,Southampton,1,0,H
449,epl,2014,05/10/14,,WHU,West Ham,QPR,QPR,2,0,H
450,epl,2014,18/10/14,,ARS,Arsenal,HUL,Hull,2,2,D
451,epl,2014,18/10/14,,BUR,Burnley,WHU,West Ham,1,3,A
452,epl,2014,18/10/14,,CRY,Crystal Palace,CHE,Chelsea,1,2,A
453,epl,2014,18/10/14,,EVE,Everton,AVL,Aston Villa,3,0,H
454,epl,2014,18/10/14,,MNC,Man City,TOT,Tottenham,4,1,H
455,epl,2014,18/10/14,,NEW,Newcastle,LEI,Leicester,1,0,H
456,epl,2014,18/10/14,,SOU,Southampton,SUN,Sunderland,8,0,H
457,epl,2014,19/10/14,,QPR,QPR,LIV,Liverpool,2,3,A
458,epl,2014,19/10/14,,STK,Stoke,SWA,Swansea,2,1,H
459,epl,2014,20/10/14,,WBA,West Brom,MAN,Man United,2,2,D
460,epl,2014,25/10/14,,LIV,Liverpool,HUL,Hull,0,0,D
461,epl,2014,25/10/14,,SOU,Southampton,STK,Stoke,1,0,H
462,epl,2014,25/10/14,,SUN,Sunderland,ARS,Arsenal,0,2,A
463,epl,2014,25/10/14,,SWA,Swansea,LEI,Leicester,2,0,H
464,epl,2014,25/10/14,,WBA,West Brom,CRY,Crystal Palace,2,2,D
465,epl,2014,25/10/14,,WHU,West Ham,MNC,Man City,2,1,H
466,epl,2014,26/10/14,,BUR,Burnley,EVE,Everton,1,3,A
467,epl,2014,26/10/14,,MAN,Man United,CHE,Chelsea,1,1,D
468,epl,2014,26/10/14,,TOT,Tottenham,NEW,Newcastle,1,2,A
469,epl,2014,27/10/14,,QPR,QPR,AVL,Aston Villa,2,0,H
470,epl,2014,01/11/14,,ARS,Arsenal,BUR,Burnley,3,0,H
471,epl,2014,01/11/14,,CHE,Chelsea,QPR,QPR,2,1,H
472,epl,2014,01/11/14,,EVE,Everton,SWA,Swansea,0,0,D
473,epl,2014,01/11/14,,HUL,Hull,SOU,Southampton,0,1,A
474,epl,2014,01/11/14,,LEI,Leicester,WBA,West Brom,0,1,A
475,epl,2014,01/11/14,,NEW,Newcastle,LIV,Liverpool,1,0,H
476,epl,2014,01/11/14,,STK,Stoke,WHU,West Ham,2,2,D
477,epl,2014,02/11/14,,AVL,Aston Villa,TOT,Tottenham,1,2,A
478,epl,2014,02/11/14,,MNC,Man City,MAN,Man United,1,0,H
479,epl,2014,03/11/14,,CRY,Crystal Palace,SUN,Sunderland,1,3,A
480,epl,2014,08/11/14,,BUR,Burnley,HUL,Hull,1,0,H
481,epl,2014,08/11/14,,LIV,Liverpool,CHE,Chelsea,1,2,A
482,epl,2014,08/11/14,,MAN,Man United,CRY,Crystal Palace,1,0,H
483,epl,2014,08/11/14,,QPR,QPR,MNC,Man City,2,2,D
484,epl,2014,08/11/14,,SOU,Southampton,LEI,Leicester,2,0,H
485,epl,2014,08/11/14,,WHU,West Ham,AVL,Aston Villa,0,0,D
486,epl,2014,09/11/14,,SUN,Sunderland,EVE,Everton,1,1,D
487,epl,2014,09/11/14,,SWA,Swansea,ARS,Arsenal,2,1,H
488,epl,2014,09/11/14,,TOT,Tottenham,STK,Stoke,1,2,A
489,epl,2014,09/11/14,,WBA,West Brom,NEW,Newcastle,0,2,A
490,epl,2014,22/11/14,,ARS,Arsenal,MAN,Man United,1,2,A
491,epl,2014,22/11/14,,CHE,Chelsea,WBA,West Brom,2,0,H
492,epl,2014,22/11/14,,EVE,Everton,WHU,West Ham,2,1,H
493,epl,2014,22/11/14,,LEI,Leicester,SUN,Sunderland,0,0,D
494,epl,2014,22/11/14,,MNC,Man City,SWA,Swansea,2,1,H
495,epl,2014,22/11/14,,NEW,Newcastle,QPR,QPR,1,0,H
496,epl,2014,22/11/14,,STK,Stoke,BUR,Burnley,1,2,A
497,epl,2014,23/11/14,,CRY,Crystal Palace,LIV,Liverpool,3,1,H
498,epl,2014,23/11/14,,HUL,Hull,TOT,Tottenham,1,2,A
499,epl,2014,24/11/14,,AVL,Aston Villa,SOU,Southampton,1,1,D
500,epl,2014,29/11/14,,BUR,Burnley,AVL,Aston Villa,1,1,D
501,epl,2014,29/11/14,,LIV,Liverpool,STK,Stoke,1,0,H
502,epl,2014,29/11/14,,MAN,Man United,HUL,Hull,3,0,H
503,epl,2014,29/11/14,,QPR,QPR,LEI,Leicester,3,2,H
504,epl,2014,29/11/14,,SUN,Sunderland,CHE,Chelsea,0,0,D
505,epl,2014,29/11/14,,SWA,Swansea,CRY,Crystal Palace,1,1,D
506,epl,2014,29/11/14,,WBA,West Brom,ARS,Arsenal,0,1,A
507,epl,2014,29/11/14,,WHU,West Ham,NEW,Newcastle,1,0,H
508,epl,2014,30/11/14,,SOU,Southampton,MNC,Man City,0,3,A
509,epl,2014,30/11/14,,TOT,Tottenham,EVE,Everton,2,1,H
510,epl,2014,02/12/14,,BUR,Burnley,NEW,Newcastle,1,1,D
511,epl,2014,02/12/14,,CRY,Crystal Palace,AVL,Aston Villa,0,1,A
512,epl,2014,02/12/14,,LEI,Leicester,LIV,Liverpool,1,3,A
513,epl,2014,02/12/14,,MAN,Man United,STK,Stoke,2,1,H
514,epl,2014,02/12/14,,SWA,Swansea,QPR,QPR,2,0,H
515,epl,2014,02/12/14,,WBA,West Brom,WHU,West Ham,1,2,A
516,epl,2014,03/12/14,,ARS,Arsenal,SOU,Southampton,1,0,H
517,epl,2014,03/12/14,,CHE,Chelsea,TOT,Tottenham,3,0,H
518,epl,2014,03/12/14,,EVE,Everton,HUL,Hull,1,1,D
519,epl,2014,03/12/14,,SUN,Sunderland,MNC,Man City,1,4,A
520,epl,2014,06/12/14,,HUL,Hull,WBA,West Brom,0,0,D
521,epl,2014,06/12/14,,LIV,Liverpool,SUN,Sunderland,0,0,D
522,epl,2014,06/12/14,,MNC,Man City,EVE,Everton,1,0,H
523,epl,2014,06/12/14,,NEW,Newcastle,CHE,Chelsea,2,1,H
524,epl,2014,06/12/14,,QPR,QPR,BUR,Burnley,2,0,H
525,epl,2014,06/12/14,,STK,Stoke,ARS,Arsenal,3,2,H
526,epl,2014,06/12/14,,TOT,Tottenham,CRY,Crystal Palace,0,0,D
527,epl,2014,07/12/14,,AVL,Aston Villa,LEI,Leicester,2,1,H
528,epl,2014,07/12/14,,WHU,West Ham,SWA,Swansea,3,1,H
529,epl,2014,08/12/14,,SOU,Southampton,MAN,Man United,1,2,A
530,epl,2014,13/12/14,,ARS,Arsenal,NEW,Newcastle,4,1,H
531,epl,2014,13/12/14,,BUR,Burnley,SOU,Southampton,1,0,H
532,epl,2014,13/12/14,,CHE,Chelsea,HUL,Hull,2,0,H
533,epl,2014,13/12/14,,CRY,Crystal Palace,STK,Stoke,1,1,D
534,epl,2014,13/12/14,,LEI,Leicester,MNC,Man City,0,1,A
535,epl,2014,13/12/14,,SUN,Sunderland,WHU,West Ham,1,1,D
536,epl,2014,13/12/14,,WBA,West Brom,AVL,Aston Villa,1,0,H
537,epl,2014,14/12/14,,MAN,Man United,LIV,Liverpool,3,0,H
538,epl,2014,14/12/14,,SWA,Swansea,TOT,Tottenham,1,2,A
539,epl,2014,15/12/14,,EVE,Everton,QPR,QPR,3,1,H
540,epl,2014,20/12/14,,AVL,Aston Villa,MAN,Man United,1,1,D
541,epl,2014,20/12/14,,HUL,Hull,SWA,Swansea,0,1,A
542,epl,2014,20/12/14,,MNC,Man City,CRY,Crystal Palace,3,0,H
543,epl,2014,20/12/14,,QPR,QPR,WBA,West Brom,3,2,H
544,epl,2014,20/12/14,,SOU,Southampton,EVE,Everton,3,0,H
545,epl,2014,20/12/14,,TOT,Tottenham,BUR,Burnley,2,1,H
546,epl,2014,20/12/14,,WHU,West Ham,LEI,Leicester,2,0,H
547,epl,2014,21/12/14,,LIV,Liverpool,ARS,Arsenal,2,2,D
548,epl,2014,21/12/14,,NEW,Newcastle,SUN,Sunderland,0,1,A
549,epl,2014,22/12/14,,STK,Stoke,CHE,Chelsea,0,2,A
550,epl,2014,26/12/14,,ARS,Arsenal,QPR,QPR,2,1,H
551,epl,2014,26/12/14,,BUR,Burnley,LIV,Liverpool,0,1,A
552,epl,2014,26/12/14,,CHE,Chelsea,WHU,West Ham,2,0,H
553,epl,2014,26/12/14,,CRY,Crystal Palace,SOU,Southampton,1,3,A
554,epl,2014,26/12/14,,EVE,Everton,STK,Stoke,0,1,A
555,epl,2014,26/12/14,,LEI,Leicester,TOT,Tottenham,1,2,A
556,epl,2014,26/12/14,,MAN,Man United,NEW,Newcastle,3,1,H
557,epl,2014,26/12/14,,SUN,Sunderland,HUL,Hull,1,3,A
558,epl,2014,26/12/14,,SWA,Swansea,AVL,Aston Villa,1,0,H
559,epl,2014,26/12/14,,WBA,West Brom,MNC,Man City,1,3,A
560,epl,2014,28/12/14,,AVL,Aston Villa,SUN,Sunderland,0,0,D
561,epl,2014,28/12/14,,HUL,Hull,LEI,Leicester,0,1,A
562,epl,2014,28/12/14,,MNC,Man City,BUR,Burnley,2,2,D
563,epl,2014,28/12/14,,NEW,Newcastle,EVE,Everton,3,2,H
564,epl,2014,28/12/14,,QPR,QPR,CRY,Crystal Palace,0,0,D
565,epl,2014,28/12/14,,SOU,Southampton,CHE,Chelsea,1,1,D
566,epl,2014,28/12/14,,STK,Stoke,WBA,West Brom,2,0,H
567,epl,2014,28/12/14,,TOT,Tottenham,MAN,Man United,0,0,D
568,epl,2014,28/12/14,,WHU,West Ham,ARS,Arsenal,1,2,A
569,epl,2014,29/12/14,,LIV,Liverpool,SWA,Swansea,4,1,H
570,epl,2014,01/01/15,,AVL,Aston Villa,CRY,Crystal Palace,0,0,D
571,epl,2014,01/01/15,,HUL,Hull,EVE,Everton,2,0,H
572,epl,2014,01/01/15,,LIV,Liverpool,LEI,Leicester,2,2,D
573,epl,2014,01/01/15,,MNC,Man City,SUN,Sunderland,3,2,H
574,epl,2014,01/01/15,,NEW,Newcastle,BUR,Burnley,3,3,D
575,epl,2014,01/01/15,,QPR,QPR,SWA,Swansea,1,1,D
576,epl,2014,01/01/15,,SOU,Southampton,ARS,Arsenal,2,0,H
577,epl,2014,01/01/15,,STK,Stoke,MAN,Man United,1,1,D
578,epl,2014,01/01/15,,TOT,Tottenham,CHE,Chelsea,5,3,H
579,epl,2014,01/01/15,,WHU,West Ham,WBA,West Brom,1,1,D
580,epl,2014,10/01/15,,BUR,Burnley,QPR,QPR,2,1,H
581,epl,2014,10/01/15,,CHE,Chelsea,NEW,Newcastle,2,0,H
582,epl,2014,10/01/15,,CRY,Crystal Palace,TOT,Tottenham,2,1,H
583,epl,2014,10/01/15,,EVE,Everton,MNC,Man City,1,1,D
584,epl,2014,10/01/15,,LEI,Leicester,AVL,Aston Villa,1,0,H
585,epl,2014,10/01/15,,SUN,Sunderland,LIV,Liverpool,0,1,A
586,epl,2014,10/01/15,,SWA,Swansea,WHU,West Ham,1,1,D
587,epl,2014,10/01/15,,WBA,West Brom,HUL,Hull,1,0,H
588,epl,2014,11/01/15,,ARS,Arsenal,STK,Stoke,3,0,H
589,epl,2014,11/01/15,,MAN,Man United,SOU,Southampton,0,1,A
590,epl,2014,17/01/15,,AVL,Aston Villa,LIV,Liverpool,0,2,A
591,epl,2014,17/01/15,,BUR,Burnley,CRY,Crystal Palace,2,3,A
592,epl,2014,17/01/15,,LEI,Leicester,STK,Stoke,0,1,A
593,epl,2014,17/01/15,,NEW,Newcastle,SOU,Southampton,1,2,A
594,epl,2014,17/01/15,,QPR,QPR,MAN,Man United,0,2,A
595,epl,2014,17/01/15,,SWA,Swansea,CHE,Chelsea,0,5,A
596,epl,2014,17/01/15,,TOT,Tottenham,SUN,Sunderland,2,1,H
597,epl,2014,18/01/15,,MNC,Man City,ARS,Arsenal,0,2,A
598,epl,2014,18/01/15,,WHU,West Ham,HUL,Hull,3,0,H
599,epl,2014,19/01/15,,EVE,Everton,WBA,West Brom,0,0,D
600,epl,2014,31/01/15,,CHE,Chelsea,MNC,Man City,1,1,D
601,epl,2014,31/01/15,,CRY,Crystal Palace,EVE,Everton,0,1,A
602,epl,2014,31/01/15,,HUL,Hull,NEW,Newcastle,0,3,A
603,epl,2014,31/01/15,,LIV,Liverpool,WHU,West Ham,2,0,H
604,epl,2014,31/01/15,,MAN,Man United,LEI,Leicester,3,1,H
605,epl,2014,31/01/15,,STK,Stoke,QPR,QPR,3,1,H
606,epl,2014,31/01/15,,SUN,Sunderland,BUR,Burnley,2,0,H
607,epl,2014,31/01/15,,WBA,West Brom,TOT,Tottenham,0,3,A
608,epl,2014,01/02/15,,ARS,Arsenal,AVL,Aston Villa,5,0,H
609,epl,2014,01/02/15,,SOU,Southampton,SWA,Swansea,0,1,A
610,epl,2014,07/02/15,,AVL,Aston Villa,CHE,Chelsea,1,2,A
611,epl,2014,07/02/15,,EVE,Everton,LIV,Liverpool,0,0,D
612,epl,2014,07/02/15,,LEI,Leicester,CRY,Crystal Palace,0,1,A
613,epl,2014,07/02/15,,MNC,Man City,HUL,Hull,1,1,D
614,epl,2014,07/02/15,,QPR,QPR,SOU,Southampton,0,1,A
615,epl,2014,07/02/15,,SWA,Swansea,SUN,Sunderland,1,1,D
616,epl,2014,07/02/15,,TOT,Tottenham,ARS,Arsenal,2,1,H
617,epl,2014,08/02/15,,BUR,Burnley,WBA,West Brom,2,2,D
618,epl,2014,08/02/15,,NEW,Newcastle,STK,Stoke,1,1,D
619,epl,2014,08/02/15,,WHU,West Ham,MAN,Man United,1,1,D
620,epl,2014,10/02/15,,ARS,Arsenal,LEI,Leicester,2,1,H
621,epl,2014,10/02/15,,HUL,Hull,AVL,Aston Villa,2,0,H
622,epl,2014,10/02/15,,LIV,Liverpool,TOT,Tottenham,3,2,H
623,epl,2014,10/02/15,,SUN,Sunderland,QPR,QPR,0,2,A
624,epl,2014,11/02/15,,CHE,Chelsea,EVE,Everton,1,0,H
625,epl,2014,11/02/15,,CRY,Crystal Palace,NEW,Newcastle,1,1,D
626,epl,2014,11/02/15,,MAN,Man United,BUR,Burnley,3,1,H
627,epl,2014,11/02/15,,SOU,Southampton,WHU,West Ham,0,0,D
628,epl,2014,11/02/15,,STK,Stoke,MNC,Man City,1,4,A
629,epl,2014,11/02/15,,WBA,West Brom,SWA,Swansea,2,0,H
630,epl,2014,21/02/15,,AVL,Aston Villa,STK,Stoke,1,2,A
631,epl,2014,21/02/15,,CHE,Chelsea,BUR,Burnley,1,1,D
632,epl,2014,21/02/15,,CRY,Crystal Palace,ARS,Arsenal,1,2,A
633,epl,2014,21/02/15,,HUL,Hull,QPR,QPR,2,1,H
634,epl,2014,21/02/15,,MNC,Man City,NEW,Newcastle,5,0,H
635,epl,2014,21/02/15,,SUN,Sunderland,WBA,West Brom,0,0,D
636,epl,2014,21/02/15,,SWA,Swansea,MAN,Man United,2,1,H
637,epl,2014,22/02/15,,EVE,Everton,LEI,Leicester,2,2,D
638,epl,2014,22/02/15,,SOU,Southampton,LIV,Liverpool,0,2,A
639,epl,2014,22/02/15,,TOT,Tottenham,WHU,West Ham,2,2,D
640,epl,2014,28/02/15,,BUR,Burnley,SWA,Swansea,0,1,A
641,epl,2014,28/02/15,,MAN,Man United,SUN,Sunderland,2,0,H
642,epl,2014,28/02/15,,NEW,Newcastle,AVL,Aston Villa,1,0,H
643,epl,2014,28/02/15,,STK,Stoke,HUL,Hull,1,0,H
644,epl,2014,28/02/15,,WBA,West Brom,SOU,Southampton,1,0,H
645,epl,2014,28/02/15,,WHU,West Ham,CRY,Crystal Palace,1,3,A
646,epl,2014,01/03/15,,ARS,Arsenal,EVE,Everton,2,0,H
647,epl,2014,01/03/15,,LIV,Liverpool,MNC,Man City,2,1,H
648,epl,2014,03/03/15,,AVL,Aston Villa,WBA,West Brom,2,1,H
649,epl,2014,03/03/15,,HUL,Hull,SUN,Sunderland,1,1,D
650,epl,2014,03/03/15,,SOU,Southampton,CRY,Crystal Palace,1,0,H
651,epl,2014,04/03/15,,LIV,Liverpool,BUR,Burnley,2,0,H
652,epl,2014,04/03/15,,MNC,Man City,LEI,Leicester,2,0,H
653,epl,2014,04/03/15,,NEW,Newcastle,MAN,Man United,0,1,A
654,epl,2014,04/03/15,,QPR,QPR,ARS,Arsenal,1,2,A
655,epl,2014,04/03/15,,STK,Stoke,EVE,Everton,2,0,H
656,epl,2014,04/03/15,,TOT,Tottenham,SWA,Swansea,3,2,H
657,epl,2014,04/03/15,,WHU,West Ham,CHE,Chelsea,0,1,A
658,epl,2014,07/03/15,,QPR,QPR,TOT,Tottenham,1,2,A
659,epl,2014,14/03/15,,ARS,Arsenal,WHU,West Ham,3,0,H
660,epl,2014,14/03/15,,BUR,Burnley,MNC,Man City,1,0,H
661,epl,2014,14/03/15,,CRY,Crystal Palace,QPR,QPR,3,1,H
662,epl,2014,14/03/15,,LEI,Leicester,HUL,Hull,0,0,D
663,epl,2014,14/03/15,,SUN,Sunderland,AVL,Aston Villa,0,4,A
664,epl,2014,14/03/15,,WBA,West Brom,STK,Stoke,1,0,H
665,epl,2014,15/03/15,,CHE,Chelsea,SOU,Southampton,1,1,D
666,epl,2014,15/03/15,,EVE,Everton,NEW,Newcastle,3,0,H
667,epl,2014,15/03/15,,MAN,Man United,TOT,Tottenham,3,0,H
668,epl,2014,16/03/15,,SWA,Swansea,LIV,Liverpool,0,1,A
669,epl,2014,21/03/15,,AVL,Aston Villa,SWA,Swansea,0,1,A
670,epl,2014,21/03/15,,MNC,Man City,WBA,West Brom,3,0,H
671,epl,2014,21/03/15,,NEW,Newcastle,ARS,Arsenal,1,2,A
672,epl,2014,21/03/15,,SOU,Southampton,BUR,Burnley,2,0,H
673,epl,2014,21/03/15,,STK,Stoke,CRY,Crystal Palace,1,2,A
674,epl,2014,21/03/15,,TOT,Tottenham,LEI,Leicester,4,3,H
675,epl,2014,21/03/15,,WHU,West Ham,SUN,Sunderland,1,0,H
676,epl,2014,22/03/15,,HUL,Hull,CHE,Chelsea,2,3,A
677,epl,2014,22/03/15,,LIV,Liverpool,MAN,Man United,1,2,A
678,epl,2014,22/03/15,,QPR,QPR,EVE,Everton,1,2,A
679,epl,2014,04/04/15,,ARS,Arsenal,LIV,Liverpool,4,1,H
680,epl,2014,04/04/15,,CHE,Chelsea,STK,Stoke,2,1,H
681,epl,2014,04/04/15,,EVE,Everton,SOU,Southampton,1,0,H
682,epl,2014,04/04/15,,LEI,Leicester,WHU,West Ham,2,1,H
683,epl,2014,04/04/15,,MAN,Man United,AVL,Aston Villa,3,1,H
684,epl,2014,04/04/15,,SWA,Swansea,HUL,Hull,3,1,H
685,epl,2014,04/04/15,,WBA,West Brom,QPR,QPR,1,4,A
686,epl,2014,05/04/15,,BUR,Burnley,TOT,Tottenham,0,0,D
687,epl,2014,05/04/15,,SUN,Sunderland,NEW,Newcastle,1,0,H
688,epl,2014,06/04/15,,CRY,Crystal Palace,MNC,Man City,2,1,H
689,epl,2014,07/04/15,,AVL,Aston Villa,QPR,QPR,3,3,D
690,epl,2014,11/04/15,,BUR,Burnley,ARS,Arsenal,0,1,A
691,epl,2014,11/04/15,,SOU,Southampton,HUL,Hull,2,0,H
692,epl,2014,11/04/15,,SUN,Sunderland,CRY,Crystal Palace,1,4,A
693,epl,2014,11/04/15,,SWA,Swansea,EVE,Everton,1,1,D
694,epl,2014,11/04/15,,TOT,Tottenham,AVL,Aston Villa,0,1,A
695,epl,2014,11/04/15,,WBA,West Brom,LEI,Leicester,2,3,A
696,epl,2014,11/04/15,,WHU,West Ham,STK,Stoke,1,1,D
697,epl,2014,12/04/15,,MAN,Man United,MNC,Man City,4,2,H
698,epl,2014,12/04/15,,QPR,QPR,CHE,Chelsea,0,1,A
699,epl,2014,13/04/15,,LIV,Liverpool,NEW,Newcastle,2,0,H
700,epl,2014,18/04/15,,CHE,Chelsea,MAN,Man United,1,0,H
701,epl,2014,18/04/15,,CRY,Crystal Palace,WBA,West Brom,0,2,A
