,League,Year,Date,Time,H_Code,H_Team,A_Code,A_Team,H_Goals,A_Goals,Result
9675,itl,2020,06/01/2021,14:00,,Torino,,Verona,1,1,D
9676,itl,2020,06/01/2021,17:00,,Napoli,,Spezia,1,2,A
9677,itl,2020,06/01/2021,19:45,,Milan,,Juventus,1,3,A
9678,itl,2020,09/01/2021,14:00,,Benevento,,Atalanta,1,4,A
9679,itl,2020,09/01/2021,17:00,,Genoa,,Bologna,2,0,H
9680,itl,2020,09/01/2021,19:45,,Milan,,Torino,2,0,H
9681,itl,2020,10/01/2021,11:30,,Roma,,Inter,2,2,D
9682,itl,2020,10/01/2021,14:00,,Parma,,Lazio,0,2,A
9683,itl,2020,10/01/2021,14:00,,Udinese,,Napoli,1,2,A
9684,itl,2020,10/01/2021,14:00,,Verona,,Crotone,2,1,H
9685,itl,2020,10/01/2021,17:00,,Fiorentina,,Cagliari,1,0,H
9686,itl,2020,10/01/2021,19:45,,Juventus,,Sassuolo,3,1,H
9687,itl,2020,11/01/2021,19:45,,Spezia,,Sampdoria,2,1,H
9688,itl,2020,15/01/2021,19:45,,Lazio,,Roma,3,0,H
9689,itl,2020,16/01/2021,14:00,,Bologna,,Verona,1,0,H
9690,itl,2020,16/01/2021,17:00,,Torino,,Spezia,0,0,D
9691,itl,2020,16/01/2021,19:45,,Sampdoria,,Udinese,2,1,H
9692,itl,2020,17/01/2021,11:30,,Napoli,,Fiorentina,6,0,H
9693,itl,2020,17/01/2021,14:00,,Crotone,,Benevento,4,1,H
9694,itl,2020,17/01/2021,14:00,,Sassuolo,,Parma,1,1,D
9695,itl,2020,17/01/2021,17:00,,Atalanta,,Genoa,0,0,D
9696,itl,2020,17/01/2021,19:45,,Inter,,Juventus,2,0,H
9697,itl,2020,18/01/2021,19:45,,Cagliari,,Milan,0,2,A
9698,itl,2020,20/01/2021,14:00,,Udinese,,Atalanta,1,1,D
9699,itl,2020,22/01/2021,19:45,,Benevento,,Torino,2,2,D
9700,itl,2020,23/01/2021,14:00,,Roma,,Spezia,4,3,H
9701,itl,2020,23/01/2021,17:00,,Milan,,Atalanta,0,3,A
9702,itl,2020,23/01/2021,17:00,,Udinese,,Inter,0,0,D
9703,itl,2020,23/01/2021,19:45,,Fiorentina,,Crotone,2,1,H
9704,itl,2020,24/01/2021,11:30,,Juventus,,Bologna,2,0,H
9705,itl,2020,24/01/2021,14:00,,Genoa,,Cagliari,1,0,H
9706,itl,2020,24/01/2021,14:00,,Verona,,Napoli,3,1,H
9707,itl,2020,24/01/2021,17:00,,Lazio,,Sassuolo,2,1,H
9708,itl,2020,24/01/2021,19:45,,Parma,,Sampdoria,0,2,A
9709,itl,2020,29/01/2021,19:45,,Torino,,Fiorentina,1,1,D
9710,itl,2020,30/01/2021,14:00,,Bologna,,Milan,1,2,A
9711,itl,2020,30/01/2021,17:00,,Sampdoria,,Juventus,0,2,A
9712,itl,2020,30/01/2021,19:45,,Inter,,Benevento,4,0,H
9713,itl,2020,31/01/2021,11:30,,Spezia,,Udinese,0,1,A
9714,itl,2020,31/01/2021,14:00,,Atalanta,,Lazio,1,3,A
9715,itl,2020,31/01/2021,14:00,,Cagliari,,Sassuolo,1,1,D
9716,itl,2020,31/01/2021,14:00,,Crotone,,Genoa,0,3,A
9717,itl,2020,31/01/2021,17:00,,Napoli,,Parma,2,0,H
9718,itl,2020,31/01/2021,19:45,,Roma,,Verona,3,1,H
9719,itl,2020,05/02/2021,19:45,,Fiorentina,,Inter,0,2,A
9720,itl,2020,06/02/2021,14:00,,Atalanta,,Torino,3,3,D
9721,itl,2020,06/02/2021,14:00,,Sassuolo,,Spezia,1,2,A
9722,itl,2020,06/02/2021,17:00,,Juventus,,Roma,2,0,H
9723,itl,2020,06/02/2021,19:45,,Genoa,,Napoli,2,1,H
9724,itl,2020,07/02/2021,11:30,,Benevento,,Sampdoria,1,1,D
9725,itl,2020,07/02/2021,14:00,,Milan,,Crotone,4,0,H
9726,itl,2020,07/02/2021,14:00,,Udinese,,Verona,2,0,H
9727,itl,2020,07/02/2021,17:00,,Parma,,Bologna,0,3,A
9728,itl,2020,07/02/2021,19:45,,Lazio,,Cagliari,1,0,H
9729,itl,2020,12/02/2021,19:45,,Bologna,,Benevento,1,1,D
9730,itl,2020,13/02/2021,14:00,,Torino,,Genoa,0,0,D
9731,itl,2020,13/02/2021,17:00,,Napoli,,Juventus,1,0,H
9732,itl,2020,13/02/2021,19:45,,Spezia,,Milan,2,0,H
9733,itl,2020,14/02/2021,11:30,,Roma,,Udinese,3,0,H
9734,itl,2020,14/02/2021,14:00,,Cagliari,,Atalanta,0,1,A
9735,itl,2020,14/02/2021,14:00,,Sampdoria,,Fiorentina,2,1,H
9736,itl,2020,14/02/2021,17:00,,Crotone,,Sassuolo,1,2,A
9737,itl,2020,14/02/2021,19:45,,Inter,,Lazio,3,1,H
9738,itl,2020,15/02/2021,19:45,,Verona,,Parma,2,1,H
9739,itl,2020,19/02/2021,17:30,,Fiorentina,,Spezia,3,0,H
9740,itl,2020,19/02/2021,19:45,,Cagliari,,Torino,0,1,A
9741,itl,2020,20/02/2021,14:00,,Lazio,,Sampdoria,1,0,H
9742,itl,2020,20/02/2021,17:00,,Genoa,,Verona,2,2,D
9743,itl,2020,20/02/2021,19:45,,Sassuolo,,Bologna,1,1,D
9744,itl,2020,21/02/2021,11:30,,Parma,,Udinese,2,2,D
9745,itl,2020,21/02/2021,14:00,,Milan,,Inter,0,3,A
9746,itl,2020,21/02/2021,17:00,,Atalanta,,Napoli,4,2,H
9747,itl,2020,21/02/2021,19:45,,Benevento,,Roma,0,0,D
9748,itl,2020,22/02/2021,19:45,,Juventus,,Crotone,3,0,H
9749,itl,2020,27/02/2021,14:00,,Spezia,,Parma,2,2,D
9750,itl,2020,27/02/2021,17:00,,Bologna,,Lazio,2,0,H
9751,itl,2020,27/02/2021,19:45,,Verona,,Juventus,1,1,D
9752,itl,2020,28/02/2021,11:30,,Sampdoria,,Atalanta,0,2,A
9753,itl,2020,28/02/2021,14:00,,Crotone,,Cagliari,0,2,A
9754,itl,2020,28/02/2021,14:00,,Inter,,Genoa,3,0,H
9755,itl,2020,28/02/2021,14:00,,Udinese,,Fiorentina,1,0,H
9756,itl,2020,28/02/2021,17:00,,Napoli,,Benevento,2,0,H
9757,itl,2020,28/02/2021,19:45,,Roma,,Milan,1,2,A
9758,itl,2020,02/03/2021,19:45,,Juventus,,Spezia,3,0,H
9759,itl,2020,03/03/2021,17:30,,Sassuolo,,Napoli,3,3,D
9760,itl,2020,03/03/2021,19:45,,Atalanta,,Crotone,5,1,H
9761,itl,2020,03/03/2021,19:45,,Benevento,,Verona,0,3,A
9762,itl,2020,03/03/2021,19:45,,Cagliari,,Bologna,1,0,H
9763,itl,2020,03/03/2021,19:45,,Fiorentina,,Roma,1,2,A
9764,itl,2020,03/03/2021,19:45,,Genoa,,Sampdoria,1,1,D
9765,itl,2020,03/03/2021,19:45,,Milan,,Udinese,1,1,D
9766,itl,2020,04/03/2021,19:45,,Parma,,Inter,1,2,A
9767,itl,2020,06/03/2021,14:00,,Spezia,,Benevento,1,1,D
9768,itl,2020,06/03/2021,17:00,,Udinese,,Sassuolo,2,0,H
9769,itl,2020,06/03/2021,19:45,,Juventus,,Lazio,3,1,H
9770,itl,2020,07/03/2021,11:30,,Roma,,Genoa,1,0,H
9771,itl,2020,07/03/2021,14:00,,Crotone,,Torino,4,2,H
9772,itl,2020,07/03/2021,14:00,,Fiorentina,,Parma,3,3,D
9773,itl,2020,07/03/2021,14:00,,Verona,,Milan,0,2,A
9774,itl,2020,07/03/2021,17:00,,Sampdoria,,Cagliari,2,2,D
9775,itl,2020,07/03/2021,19:45,,Napoli,,Bologna,3,1,H
9776,itl,2020,08/03/2021,19:45,,Inter,,Atalanta,1,0,H
9777,itl,2020,12/03/2021,14:00,,Lazio,,Crotone,3,2,H
9778,itl,2020,12/03/2021,19:45,,Atalanta,,Spezia,3,1,H
9779,itl,2020,13/03/2021,14:00,,Sassuolo,,Verona,3,2,H
9780,itl,2020,13/03/2021,17:00,,Benevento,,Fiorentina,1,4,A
9781,itl,2020,13/03/2021,19:45,,Genoa,,Udinese,1,1,D
9782,itl,2020,14/03/2021,11:30,,Bologna,,Sampdoria,3,1,H
9783,itl,2020,14/03/2021,14:00,,Parma,,Roma,2,0,H
9784,itl,2020,14/03/2021,14:00,,Torino,,Inter,1,2,A
9785,itl,2020,14/03/2021,17:00,,Cagliari,,Juventus,1,3,A
9786,itl,2020,14/03/2021,19:45,,Milan,,Napoli,0,1,A
9787,itl,2020,17/03/2021,14:00,,Torino,,Sassuolo,3,2,H
9788,itl,2020,19/03/2021,19:45,,Parma,,Genoa,1,2,A
9789,itl,2020,20/03/2021,14:00,,Crotone,,Bologna,2,3,A
9790,itl,2020,20/03/2021,17:00,,Spezia,,Cagliari,2,1,H
9791,itl,2020,21/03/2021,11:30,,Verona,,Atalanta,0,2,A
9792,itl,2020,21/03/2021,14:00,,Juventus,,Benevento,0,1,A
9793,itl,2020,21/03/2021,14:00,,Sampdoria,,Torino,1,0,H
9794,itl,2020,21/03/2021,14:00,,Udinese,,Lazio,0,1,A
9795,itl,2020,21/03/2021,17:00,,Fiorentina,,Milan,2,3,A
9796,itl,2020,21/03/2021,19:45,,Roma,,Napoli,0,2,A
9797,itl,2020,03/04/2021,11:30,,Milan,,Sampdoria,1,1,D
9798,itl,2020,03/04/2021,14:00,,Atalanta,,Udinese,3,2,H
9799,itl,2020,03/04/2021,14:00,,Benevento,,Parma,2,2,D
9800,itl,2020,03/04/2021,14:00,,Cagliari,,Verona,0,2,A
9801,itl,2020,03/04/2021,14:00,,Genoa,,Fiorentina,1,1,D
9802,itl,2020,03/04/2021,14:00,,Lazio,,Spezia,2,1,H
9803,itl,2020,03/04/2021,14:00,,Napoli,,Crotone,4,3,H
9804,itl,2020,03/04/2021,14:00,,Sassuolo,,Roma,2,2,D
9805,itl,2020,03/04/2021,17:00,,Torino,,Juventus,2,2,D
9806,itl,2020,03/04/2021,19:45,,Bologna,,Inter,0,1,A
9807,itl,2020,07/04/2021,17:45,,Inter,,Sassuolo,2,1,H
9808,itl,2020,07/04/2021,17:45,,Juventus,,Napoli,2,1,H
9809,itl,2020,10/04/2021,14:00,,Spezia,,Crotone,3,2,H
9810,itl,2020,10/04/2021,17:00,,Parma,,Milan,1,3,A
9811,itl,2020,10/04/2021,19:45,,Udinese,,Torino,0,1,A
9812,itl,2020,11/04/2021,11:30,,Inter,,Cagliari,1,0,H
9813,itl,2020,11/04/2021,14:00,,Juventus,,Genoa,3,1,H
9814,itl,2020,11/04/2021,14:00,,Sampdoria,,Napoli,0,2,A
9815,itl,2020,11/04/2021,14:00,,Verona,,Lazio,0,1,A
9816,itl,2020,11/04/2021,17:00,,Roma,,Bologna,1,0,H
9817,itl,2020,11/04/2021,19:45,,Fiorentina,,Atalanta,2,3,A
9818,itl,2020,12/04/2021,19:45,,Benevento,,Sassuolo,0,1,A
9819,itl,2020,17/04/2021,14:00,,Crotone,,Udinese,1,2,A
9820,itl,2020,17/04/2021,14:00,,Sampdoria,,Verona,3,1,H
9821,itl,2020,17/04/2021,17:00,,Sassuolo,,Fiorentina,3,1,H
9822,itl,2020,17/04/2021,19:45,,Cagliari,,Parma,4,3,H
9823,itl,2020,18/04/2021,11:30,,Milan,,Genoa,2,1,H
9824,itl,2020,18/04/2021,14:00,,Atalanta,,Juventus,1,0,H
9825,itl,2020,18/04/2021,14:00,,Bologna,,Spezia,4,1,H
9826,itl,2020,18/04/2021,14:00,,Lazio,,Benevento,5,3,H
9827,itl,2020,18/04/2021,17:00,,Torino,,Roma,3,1,H
9828,itl,2020,18/04/2021,19:45,,Napoli,,Inter,1,1,D
9829,itl,2020,20/04/2021,19:45,,Verona,,Fiorentina,1,2,A
9830,itl,2020,21/04/2021,17:30,,Milan,,Sassuolo,1,2,A
9831,itl,2020,21/04/2021,19:45,,Bologna,,Torino,1,1,D
9832,itl,2020,21/04/2021,19:45,,Crotone,,Sampdoria,0,1,A
9833,itl,2020,21/04/2021,19:45,,Genoa,,Benevento,2,2,D
9834,itl,2020,21/04/2021,19:45,,Juventus,,Parma,3,1,H
9835,itl,2020,21/04/2021,19:45,,Spezia,,Inter,1,1,D
9836,itl,2020,21/04/2021,19:45,,Udinese,,Cagliari,0,1,A
9837,itl,2020,22/04/2021,17:30,,Roma,,Atalanta,1,1,D
9838,itl,2020,22/04/2021,19:45,,Napoli,,Lazio,5,2,H
9839,itl,2020,24/04/2021,14:00,,Genoa,,Spezia,2,0,H
9840,itl,2020,24/04/2021,17:00,,Parma,,Crotone,3,4,A
9841,itl,2020,24/04/2021,19:45,,Sassuolo,,Sampdoria,1,0,H
9842,itl,2020,25/04/2021,11:30,,Benevento,,Udinese,2,4,A
9843,itl,2020,25/04/2021,14:00,,Fiorentina,,Juventus,1,1,D
9844,itl,2020,25/04/2021,14:00,,Inter,,Verona,1,0,H
9845,itl,2020,25/04/2021,17:00,,Cagliari,,Roma,3,2,H
9846,itl,2020,25/04/2021,19:45,,Atalanta,,Bologna,5,0,H
9847,itl,2020,26/04/2021,17:30,,Torino,,Napoli,0,2,A
9848,itl,2020,26/04/2021,19:45,,Lazio,,Milan,3,0,H
9849,itl,2020,01/05/2021,14:00,,Verona,,Spezia,1,1,D
9850,itl,2020,01/05/2021,17:00,,Crotone,,Inter,0,2,A
9851,itl,2020,01/05/2021,19:45,,Milan,,Benevento,2,0,H
9852,itl,2020,02/05/2021,11:30,,Lazio,,Genoa,4,3,H
9853,itl,2020,02/05/2021,14:00,,Bologna,,Fiorentina,3,3,D
9854,itl,2020,02/05/2021,14:00,,Napoli,,Cagliari,1,1,D
9855,itl,2020,02/05/2021,14:00,,Sassuolo,,Atalanta,1,1,D
9856,itl,2020,02/05/2021,17:00,,Udinese,,Juventus,1,2,A
9857,itl,2020,02/05/2021,19:45,,Sampdoria,,Roma,2,0,H
9858,itl,2020,03/05/2021,19:45,,Torino,,Parma,1,0,H
9859,itl,2020,08/05/2021,14:00,,Spezia,,Napoli,1,4,A
9860,itl,2020,08/05/2021,14:00,,Udinese,,Bologna,1,1,D
9861,itl,2020,08/05/2021,17:00,,Inter,,Sampdoria,5,1,H
9862,itl,2020,08/05/2021,19:45,,Fiorentina,,Lazio,2,0,H
9863,itl,2020,09/05/2021,11:30,,Genoa,,Sassuolo,1,2,A
9864,itl,2020,09/05/2021,14:00,,Benevento,,Cagliari,1,3,A
9865,itl,2020,09/05/2021,14:00,,Parma,,Atalanta,2,5,A
9866,itl,2020,09/05/2021,14:00,,Verona,,Torino,1,1,D
9867,itl,2020,09/05/2021,17:00,,Roma,,Crotone,5,0,H
9868,itl,2020,09/05/2021,19:45,,Juventus,,Milan,0,3,A
9869,itl,2020,11/05/2021,19:45,,Napoli,,Udinese,5,1,H
9870,itl,2020,12/05/2021,17:30,,Cagliari,,Fiorentina,0,0,D
9871,itl,2020,12/05/2021,19:45,,Atalanta,,Benevento,2,0,H
9872,itl,2020,12/05/2021,19:45,,Bologna,,Genoa,0,2,A
9873,itl,2020,12/05/2021,19:45,,Inter,,Roma,3,1,H
9874,itl,2020,12/05/2021,19:45,,Lazio,,Parma,1,0,H
9875,itl,2020,12/05/2021,19:45,,Sampdoria,,Spezia,2,2,D
9876,itl,2020,12/05/2021,19:45,,Sassuolo,,Juventus,1,3,A
9877,itl,2020,12/05/2021,19:45,,Torino,,Milan,0,7,A
9878,itl,2020,13/05/2021,19:45,,Crotone,,Verona,2,1,H
9879,itl,2020,15/05/2021,14:00,,Genoa,,Atalanta,3,4,A
9880,itl,2020,15/05/2021,14:00,,Spezia,,Torino,4,1,H
9881,itl,2020,15/05/2021,17:00,,Juventus,,Inter,3,2,H
9882,itl,2020,15/05/2021,19:45,,Roma,,Lazio,2,0,H
9883,itl,2020,16/05/2021,11:30,,Fiorentina,,Napoli,0,2,A
9884,itl,2020,16/05/2021,14:00,,Benevento,,Crotone,1,1,D
9885,itl,2020,16/05/2021,14:00,,Udinese,,Sampdoria,0,1,A
9886,itl,2020,16/05/2021,17:00,,Parma,,Sassuolo,1,3,A
9887,itl,2020,16/05/2021,19:45,,Milan,,Cagliari,0,0,D
9888,itl,2020,17/05/2021,19:45,,Verona,,Bologna,2,2,D
9889,itl,2020,18/05/2021,19:30,,Lazio,,Torino,0,0,D
9890,itl,2020,22/05/2021,19:45,,Cagliari,,Genoa,0,1,A
9891,itl,2020,22/05/2021,19:45,,Crotone,,Fiorentina,0,0,D
9892,itl,2020,22/05/2021,19:45,,Sampdoria,,Parma,3,0,H
9893,itl,2020,23/05/2021,14:00,,Inter,,Udinese,5,1,H
9894,itl,2020,23/05/2021,19:45,,Atalanta,,Milan,0,2,A
9895,itl,2020,23/05/2021,19:45,,Bologna,,Juventus,1,4,A
9896,itl,2020,23/05/2021,19:45,,Napoli,,Verona,1,1,D
9897,itl,2020,23/05/2021,19:45,,Sassuolo,,Lazio,2,0,H
9898,itl,2020,23/05/2021,19:45,,Spezia,,Roma,2,2,D
9899,itl,2020,23/05/2021,19:45,,Torino,,Benevento,1,1,D
9900,itl,2021,21/08/2021,17:30,,Inter,,Genoa,4,0,H
9901,itl,2021,21/08/2021,17:30,,Verona,,Sassuolo,2,3,A
9902,itl,2021,21/08/2021,19:45,,Empoli,,Lazio,1,3,A
9903,itl,2021,21/08/2021,19:45,,Torino,,Atalanta,1,2,A
9904,itl,2021,22/08/2021,17:30,,Bologna,,Salernitana,3,2,H
9905,itl,2021,22/08/2021,17:30,,Udinese,,Juventus,2,2,D
9906,itl,2021,22/08/2021,19:45,,Napoli,,Venezia,2,0,H
9907,itl,2021,22/08/2021,19:45,,Roma,,Fiorentina,3,1,H
9908,itl,2021,23/08/2021,17:30,,Cagliari,,Spezia,2,2,D
9909,itl,2021,23/08/2021,19:45,,Sampdoria,,Milan,0,1,A
9910,itl,2021,27/08/2021,17:30,,Udinese,,Venezia,3,0,H
9911,itl,2021,27/08/2021,19:45,,Verona,,Inter,1,3,A
9912,itl,2021,28/08/2021,17:30,,Atalanta,,Bologna,0,0,D
9913,itl,2021,28/08/2021,17:30,,Lazio,,Spezia,6,1,H
9914,itl,2021,28/08/2021,19:45,,Fiorentina,,Torino,2,1,H
9915,itl,2021,28/08/2021,19:45,,Juventus,,Empoli,0,1,A
9916,itl,2021,29/08/2021,17:30,,Genoa,,Napoli,1,2,A
9917,itl,2021,29/08/2021,17:30,,Sassuolo,,Sampdoria,0,0,D
9918,itl,2021,29/08/2021,19:45,,Milan,,Cagliari,4,1,H
9919,itl,2021,29/08/2021,19:45,,Salernitana,,Roma,0,4,A
9920,itl,2021,11/09/2021,14:00,,Empoli,,Venezia,1,2,A
9921,itl,2021,11/09/2021,17:00,,Napoli,,Juventus,2,1,H
9922,itl,2021,11/09/2021,19:45,,Atalanta,,Fiorentina,1,2,A
9923,itl,2021,12/09/2021,11:30,,Sampdoria,,Inter,2,2,D
9924,itl,2021,12/09/2021,14:00,,Cagliari,,Genoa,2,3,A
9925,itl,2021,12/09/2021,14:00,,Spezia,,Udinese,0,1,A
9926,itl,2021,12/09/2021,14:00,,Torino,,Salernitana,4,0,H
9927,itl,2021,12/09/2021,17:00,,Milan,,Lazio,2,0,H
9928,itl,2021,12/09/2021,19:45,,Roma,,Sassuolo,2,1,H
9929,itl,2021,13/09/2021,19:45,,Bologna,,Verona,1,0,H
9930,itl,2021,17/09/2021,19:45,,Sassuolo,,Torino,0,1,A
9931,itl,2021,18/09/2021,14:00,,Genoa,,Fiorentina,1,2,A
9932,itl,2021,18/09/2021,17:00,,Inter,,Bologna,6,1,H
9933,itl,2021,18/09/2021,19:45,,Salernitana,,Atalanta,0,1,A
9934,itl,2021,19/09/2021,11:30,,Empoli,,Sampdoria,0,3,A
9935,itl,2021,19/09/2021,14:00,,Venezia,,Spezia,1,2,A
9936,itl,2021,19/09/2021,17:00,,Lazio,,Cagliari,2,2,D
9937,itl,2021,19/09/2021,17:00,,Verona,,Roma,3,2,H
9938,itl,2021,19/09/2021,19:45,,Juventus,,Milan,1,1,D
9939,itl,2021,20/09/2021,19:45,,Udinese,,Napoli,0,4,A
9940,itl,2021,21/09/2021,17:30,,Bologna,,Genoa,2,2,D
9941,itl,2021,21/09/2021,19:45,,Atalanta,,Sassuolo,2,1,H
9942,itl,2021,21/09/2021,19:45,,Fiorentina,,Inter,1,3,A
9943,itl,2021,22/09/2021,17:30,,Salernitana,,Verona,2,2,D
9944,itl,2021,22/09/2021,17:30,,Spezia,,Juventus,2,3,A
9945,itl,2021,22/09/2021,19:45,,Cagliari,,Empoli,0,2,A
9946,itl,2021,22/09/2021,19:45,,Milan,,Venezia,2,0,H
9947,itl,2021,23/09/2021,17:30,,Sampdoria,,Napoli,0,4,A
9948,itl,2021,23/09/2021,17:30,,Torino,,Lazio,1,1,D
9949,itl,2021,23/09/2021,19:45,,Roma,,Udinese,1,0,H
9950,itl,2021,25/09/2021,14:00,,Spezia,,Milan,1,2,A
9951,itl,2021,25/09/2021,17:00,,Inter,,Atalanta,2,2,D
9952,itl,2021,25/09/2021,19:45,,Genoa,,Verona,3,3,D
9953,itl,2021,26/09/2021,11:30,,Juventus,,Sampdoria,3,2,H
9954,itl,2021,26/09/2021,14:00,,Empoli,,Bologna,4,2,H
9955,itl,2021,26/09/2021,14:00,,Sassuolo,,Salernitana,1,0,H
9956,itl,2021,26/09/2021,14:00,,Udinese,,Fiorentina,0,1,A
9957,itl,2021,26/09/2021,17:00,,Lazio,,Roma,3,2,H
9958,itl,2021,26/09/2021,19:45,,Napoli,,Cagliari,2,0,H
9959,itl,2021,27/09/2021,19:45,,Venezia,,Torino,1,1,D
9960,itl,2021,01/10/2021,19:45,,Cagliari,,Venezia,1,1,D
9961,itl,2021,02/10/2021,14:00,,Salernitana,,Genoa,1,0,H
9962,itl,2021,02/10/2021,17:00,,Torino,,Juventus,0,1,A
9963,itl,2021,02/10/2021,19:45,,Sassuolo,,Inter,1,2,A
9964,itl,2021,03/10/2021,11:30,,Bologna,,Lazio,3,0,H
9965,itl,2021,03/10/2021,14:00,,Sampdoria,,Udinese,3,3,D
9966,itl,2021,03/10/2021,14:00,,Verona,,Spezia,4,0,H
9967,itl,2021,03/10/2021,17:00,,Fiorentina,,Napoli,1,2,A
9968,itl,2021,03/10/2021,17:00,,Roma,,Empoli,2,0,H
9969,itl,2021,03/10/2021,19:45,,Atalanta,,Milan,2,3,A
9970,itl,2021,16/10/2021,14:00,,Spezia,,Salernitana,2,1,H
9971,itl,2021,16/10/2021,17:00,,Lazio,,Inter,3,1,H
9972,itl,2021,16/10/2021,19:45,,Milan,,Verona,3,2,H
9973,itl,2021,17/10/2021,11:30,,Cagliari,,Sampdoria,3,1,H
9974,itl,2021,17/10/2021,14:00,,Empoli,,Atalanta,1,4,A
9975,itl,2021,17/10/2021,14:00,,Genoa,,Sassuolo,2,2,D
9976,itl,2021,17/10/2021,14:00,,Udinese,,Bologna,1,1,D
9977,itl,2021,17/10/2021,17:00,,Napoli,,Torino,1,0,H
9978,itl,2021,17/10/2021,19:45,,Juventus,,Roma,1,0,H
9979,itl,2021,18/10/2021,19:45,,Venezia,,Fiorentina,1,0,H
9980,itl,2021,22/10/2021,17:30,,Torino,,Genoa,3,2,H
9981,itl,2021,22/10/2021,19:45,,Sampdoria,,Spezia,2,1,H
9982,itl,2021,23/10/2021,14:00,,Salernitana,,Empoli,2,4,A
9983,itl,2021,23/10/2021,17:00,,Sassuolo,,Venezia,3,1,H
9984,itl,2021,23/10/2021,19:45,,Bologna,,Milan,2,4,A
9985,itl,2021,24/10/2021,11:30,,Atalanta,,Udinese,1,1,D
9986,itl,2021,24/10/2021,14:00,,Fiorentina,,Cagliari,3,0,H
9987,itl,2021,24/10/2021,14:00,,Verona,,Lazio,4,1,H
9988,itl,2021,24/10/2021,17:00,,Roma,,Napoli,0,0,D
9989,itl,2021,24/10/2021,19:45,,Inter,,Juventus,1,1,D
9990,itl,2021,26/10/2021,17:30,,Spezia,,Genoa,1,1,D
9991,itl,2021,26/10/2021,17:30,,Venezia,,Salernitana,1,2,A
9992,itl,2021,26/10/2021,19:45,,Milan,,Torino,1,0,H
9993,itl,2021,27/10/2021,17:30,,Juventus,,Sassuolo,1,2,A
9994,itl,2021,27/10/2021,17:30,,Sampdoria,,Atalanta,1,3,A
9995,itl,2021,27/10/2021,17:30,,Udinese,,Verona,1,1,D
9996,itl,2021,27/10/2021,19:45,,Cagliari,,Roma,1,2,A
9997,itl,2021,27/10/2021,19:45,,Empoli,,Inter,0,2,A
9998,itl,2021,27/10/2021,19:45,,Lazio,,Fiorentina,1,0,H
9999,itl,2021,28/10/2021,19:45,,Napoli,,Bologna,3,0,H
10000,itl,2021,30/10/2021,14:00,,Atalanta,,Lazio,2,2,D
10001,itl,2021,30/10/2021,17:00,,Verona,,Juventus,2,1,H
10002,itl,2021,30/10/2021,19:45,,Torino,,Sampdoria,3,0,H
10003,itl,2021,31/10/2021,11:30,,Inter,,Udinese,2,0,H
10004,itl,2021,31/10/2021,14:00,,Fiorentina,,Spezia,3,0,H
10005,itl,2021,31/10/2021,14:00,,Genoa,,Venezia,0,0,D
10006,itl,2021,31/10/2021,14:00,,Sassuolo,,Empoli,1,2,A
10007,itl,2021,31/10/2021,17:00,,Salernitana,,Napoli,0,1,A
10008,itl,2021,31/10/2021,19:45,,Roma,,Milan,1,2,A
10009,itl,2021,01/11/2021,19:45,,Bologna,,Cagliari,2,0,H
10010,itl,2021,05/11/2021,19:45,,Empoli,,Genoa,2,2,D
10011,itl,2021,06/11/2021,14:00,,Spezia,,Torino,1,0,H
10012,itl,2021,06/11/2021,17:00,,Juventus,,Fiorentina,1,0,H
10013,itl,2021,06/11/2021,19:45,,Cagliari,,Atalanta,1,2,A
10014,itl,2021,07/11/2021,11:30,,Venezia,,Roma,3,2,H
10015,itl,2021,07/11/2021,14:00,,Sampdoria,,Bologna,1,2,A
10016,itl,2021,07/11/2021,14:00,,Udinese,,Sassuolo,3,2,H
10017,itl,2021,07/11/2021,17:00,,Lazio,,Salernitana,3,0,H
10018,itl,2021,07/11/2021,17:00,,Napoli,,Verona,1,1,D
10019,itl,2021,07/11/2021,19:45,,Milan,,Inter,1,1,D
10020,itl,2021,20/11/2021,14:00,,Atalanta,,Spezia,5,2,H
10021,itl,2021,20/11/2021,17:00,,Lazio,,Juventus,0,2,A
10022,itl,2021,20/11/2021,19:45,,Fiorentina,,Milan,4,3,H
10023,itl,2021,21/11/2021,11:30,,Sassuolo,,Cagliari,2,2,D
10024,itl,2021,21/11/2021,14:00,,Bologna,,Venezia,0,1,A
10025,itl,2021,21/11/2021,14:00,,Salernitana,,Sampdoria,0,2,A
10026,itl,2021,21/11/2021,17:00,,Inter,,Napoli,3,2,H
10027,itl,2021,21/11/2021,19:45,,Genoa,,Roma,0,2,A
10028,itl,2021,22/11/2021,17:30,,Verona,,Empoli,2,1,H
10029,itl,2021,22/11/2021,19:45,,Torino,,Udinese,2,1,H
10030,itl,2021,26/11/2021,19:45,,Cagliari,,Salernitana,1,1,D
10031,itl,2021,27/11/2021,14:00,,Empoli,,Fiorentina,2,1,H
10032,itl,2021,27/11/2021,14:00,,Sampdoria,,Verona,3,1,H
10033,itl,2021,27/11/2021,17:00,,Juventus,,Atalanta,0,1,A
10034,itl,2021,27/11/2021,19:45,,Venezia,,Inter,0,2,A
10035,itl,2021,28/11/2021,11:30,,Udinese,,Genoa,0,0,D
10036,itl,2021,28/11/2021,14:00,,Milan,,Sassuolo,1,3,A
10037,itl,2021,28/11/2021,14:00,,Spezia,,Bologna,0,1,A
10038,itl,2021,28/11/2021,17:00,,Roma,,Torino,1,0,H
