Season,DateTime,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2020-21,2021-01-13T18:00:00Z,13/01/2021,18:00:00,Man City,Brighton,1,0,H,1,0,H
2020-21,2021-01-13T20:15:00Z,13/01/2021,20:15:00,Tottenham,Fulham,1,1,D,1,0,H
2020-21,2021-01-14T20:00:00Z,14/01/2021,20:00:00,Arsenal,Crystal Palace,0,0,D,0,0,D
2020-21,2021-01-16T12:30:00Z,16/01/2021,12:30:00,Wolves,West Brom,2,3,A,2,1,H
2020-21,2021-01-16T15:00:00Z,16/01/2021,15:00:00,Leeds,Brighton,0,1,A,0,1,A
2020-21,2021-01-16T15:00:00Z,16/01/2021,15:00:00,West Ham,Burnley,1,0,H,1,0,H
2020-21,2021-01-16T17:30:00Z,16/01/2021,17:30:00,Fulham,Chelsea,0,1,A,0,0,D
2020-21,2021-01-16T20:00:00Z,16/01/2021,20:00:00,Leicester,Southampton,2,0,H,1,0,H
2020-21,2021-01-17T14:00:00Z,17/01/2021,14:00:00,Sheffield United,Tottenham,1,3,A,0,2,A
2020-21,2021-01-17T16:30:00Z,17/01/2021,16:30:00,Liverpool,Man United,0,0,D,0,0,D
2020-21,2021-01-17T19:15:00Z,17/01/2021,19:15:00,Man City,Crystal Palace,4,0,H,1,0,H
2020-21,2021-01-18T20:00:00Z,18/01/2021,20:00:00,Arsenal,Newcastle,3,0,H,0,0,D
2020-21,2021-01-19T18:00:00Z,19/01/2021,18:00:00,West Ham,West Brom,2,1,H,1,0,H
2020-21,2021-01-19T20:15:00Z,19/01/2021,20:15:00,Leicester,Chelsea,2,0,H,2,0,H
2020-21,2021-01-20T18:00:00Z,20/01/2021,18:00:00,Man City,Aston Villa,2,0,H,0,0,D
2020-21,2021-01-20T20:15:00Z,20/01/2021,20:15:00,Fulham,Man United,1,2,A,1,1,D
2020-21,2021-01-21T20:00:00Z,21/01/2021,20:00:00,Liverpool,Burnley,0,1,A,0,0,D
2020-21,2021-01-23T20:00:00Z,23/01/2021,20:00:00,Aston Villa,Newcastle,2,0,H,2,0,H
2020-21,2021-01-26T18:00:00Z,26/01/2021,18:00:00,Crystal Palace,West Ham,2,3,A,1,2,A
2020-21,2021-01-26T18:00:00Z,26/01/2021,18:00:00,Newcastle,Leeds,1,2,A,0,1,A
2020-21,2021-01-26T20:15:00Z,26/01/2021,20:15:00,Southampton,Arsenal,1,3,A,1,2,A
2020-21,2021-01-26T20:15:00Z,26/01/2021,20:15:00,West Brom,Man City,0,5,A,0,4,A
2020-21,2021-01-27T18:00:00Z,27/01/2021,18:00:00,Burnley,Aston Villa,3,2,H,0,1,A
2020-21,2021-01-27T18:00:00Z,27/01/2021,18:00:00,Chelsea,Wolves,0,0,D,0,0,D
2020-21,2021-01-27T19:30:00Z,27/01/2021,19:30:00,Brighton,Fulham,0,0,D,0,0,D
2020-21,2021-01-27T20:15:00Z,27/01/2021,20:15:00,Everton,Leicester,1,1,D,1,0,H
2020-21,2021-01-27T20:15:00Z,27/01/2021,20:15:00,Man United,Sheffield United,1,2,A,0,1,A
2020-21,2021-01-28T20:00:00Z,28/01/2021,20:00:00,Tottenham,Liverpool,1,3,A,0,1,A
2020-21,2021-01-30T12:30:00Z,30/01/2021,12:30:00,Everton,Newcastle,0,2,A,0,0,D
2020-21,2021-01-30T15:00:00Z,30/01/2021,15:00:00,Crystal Palace,Wolves,1,0,H,0,0,D
2020-21,2021-01-30T15:00:00Z,30/01/2021,15:00:00,Man City,Sheffield United,1,0,H,1,0,H
2020-21,2021-01-30T15:00:00Z,30/01/2021,15:00:00,West Brom,Fulham,2,2,D,0,1,A
2020-21,2021-01-30T17:30:00Z,30/01/2021,17:30:00,Arsenal,Man United,0,0,D,0,0,D
2020-21,2021-01-30T20:00:00Z,30/01/2021,20:00:00,Southampton,Aston Villa,0,1,A,0,1,A
2020-21,2021-01-31T12:00:00Z,31/01/2021,12:00:00,Chelsea,Burnley,2,0,H,1,0,H
2020-21,2021-01-31T14:00:00Z,31/01/2021,14:00:00,Leicester,Leeds,1,3,A,1,1,D
2020-21,2021-01-31T16:30:00Z,31/01/2021,16:30:00,West Ham,Liverpool,1,3,A,0,0,D
2020-21,2021-01-31T19:15:00Z,31/01/2021,19:15:00,Brighton,Tottenham,1,0,H,1,0,H
2020-21,2021-02-02T18:00:00Z,02/02/2021,18:00:00,Sheffield United,West Brom,2,1,H,0,1,A
2020-21,2021-02-02T18:00:00Z,02/02/2021,18:00:00,Wolves,Arsenal,2,1,H,1,1,D
2020-21,2021-02-02T20:15:00Z,02/02/2021,20:15:00,Man United,Southampton,9,0,H,4,0,H
2020-21,2021-02-02T20:15:00Z,02/02/2021,20:15:00,Newcastle,Crystal Palace,1,2,A,1,2,A
2020-21,2021-02-03T18:00:00Z,03/02/2021,18:00:00,Burnley,Man City,0,2,A,0,2,A
2020-21,2021-02-03T18:00:00Z,03/02/2021,18:00:00,Fulham,Leicester,0,2,A,0,2,A
2020-21,2021-02-03T19:30:00Z,03/02/2021,19:30:00,Leeds,Everton,1,2,A,0,2,A
2020-21,2021-02-03T20:15:00Z,03/02/2021,20:15:00,Aston Villa,West Ham,1,3,A,0,0,D
2020-21,2021-02-03T20:15:00Z,03/02/2021,20:15:00,Liverpool,Brighton,0,1,A,0,0,D
2020-21,2021-02-04T20:00:00Z,04/02/2021,20:00:00,Tottenham,Chelsea,0,1,A,0,1,A
2020-21,2021-02-06T12:30:00Z,06/02/2021,12:30:00,Aston Villa,Arsenal,1,0,H,1,0,H
2020-21,2021-02-06T15:00:00Z,06/02/2021,15:00:00,Burnley,Brighton,1,1,D,0,1,A
2020-21,2021-02-06T15:00:00Z,06/02/2021,15:00:00,Newcastle,Southampton,3,2,H,3,1,H
2020-21,2021-02-06T17:30:00Z,06/02/2021,17:30:00,Fulham,West Ham,0,0,D,0,0,D
2020-21,2021-02-06T20:00:00Z,06/02/2021,20:00:00,Man United,Everton,3,3,D,2,0,H
2020-21,2021-02-07T12:00:00Z,07/02/2021,12:00:00,Tottenham,West Brom,2,0,H,0,0,D
2020-21,2021-02-07T14:00:00Z,07/02/2021,14:00:00,Wolves,Leicester,0,0,D,0,0,D
2020-21,2021-02-07T16:30:00Z,07/02/2021,16:30:00,Liverpool,Man City,1,4,A,0,0,D
2020-21,2021-02-07T19:15:00Z,07/02/2021,19:15:00,Sheffield United,Chelsea,1,2,A,0,1,A
2020-21,2021-02-08T20:00:00Z,08/02/2021,20:00:00,Leeds,Crystal Palace,2,0,H,1,0,H
2020-21,2021-02-13T12:30:00Z,13/02/2021,12:30:00,Leicester,Liverpool,3,1,H,0,0,D
2020-21,2021-02-13T15:00:00Z,13/02/2021,15:00:00,Crystal Palace,Burnley,0,3,A,0,2,A
2020-21,2021-02-13T17:30:00Z,13/02/2021,17:30:00,Man City,Tottenham,3,0,H,1,0,H
2020-21,2021-02-13T20:00:00Z,13/02/2021,20:00:00,Brighton,Aston Villa,0,0,D,0,0,D
2020-21,2021-02-14T12:00:00Z,14/02/2021,12:00:00,Southampton,Wolves,1,2,A,1,0,H
2020-21,2021-02-14T14:00:00Z,14/02/2021,14:00:00,West Brom,Man United,1,1,D,1,1,D
2020-21,2021-02-14T16:30:00Z,14/02/2021,16:30:00,Arsenal,Leeds,4,2,H,3,0,H
2020-21,2021-02-14T19:00:00Z,14/02/2021,19:00:00,Everton,Fulham,0,2,A,0,0,D
2020-21,2021-02-15T18:00:00Z,15/02/2021,18:00:00,West Ham,Sheffield United,3,0,H,1,0,H
2020-21,2021-02-15T20:00:00Z,15/02/2021,20:00:00,Chelsea,Newcastle,2,0,H,2,0,H
2020-21,2021-02-17T18:00:00Z,17/02/2021,18:00:00,Burnley,Fulham,1,1,D,0,0,D
2020-21,2021-02-17T20:15:00Z,17/02/2021,20:15:00,Everton,Man City,1,3,A,1,1,D
2020-21,2021-02-19T20:00:00Z,19/02/2021,20:00:00,Wolves,Leeds,1,0,H,0,0,D
2020-21,2021-02-20T12:30:00Z,20/02/2021,12:30:00,Southampton,Chelsea,1,1,D,1,0,H
2020-21,2021-02-20T15:00:00Z,20/02/2021,15:00:00,Burnley,West Brom,0,0,D,0,0,D
2020-21,2021-02-20T17:30:00Z,20/02/2021,17:30:00,Liverpool,Everton,0,2,A,0,1,A
2020-21,2021-02-20T20:00:00Z,20/02/2021,20:00:00,Fulham,Sheffield United,1,0,H,0,0,D
2020-21,2021-02-21T12:00:00Z,21/02/2021,12:00:00,West Ham,Tottenham,2,1,H,1,0,H
2020-21,2021-02-21T14:05:00Z,21/02/2021,14:05:00,Aston Villa,Leicester,1,2,A,0,2,A
2020-21,2021-02-21T16:30:00Z,21/02/2021,16:30:00,Arsenal,Man City,0,1,A,0,1,A
2020-21,2021-02-21T19:00:00Z,21/02/2021,19:00:00,Man United,Newcastle,3,1,H,1,1,D
2020-21,2021-02-22T20:00:00Z,22/02/2021,20:00:00,Brighton,Crystal Palace,1,2,A,0,1,A
2020-21,2021-02-23T18:00:00Z,23/02/2021,18:00:00,Leeds,Southampton,3,0,H,0,0,D
2020-21,2021-02-27T12:30:00Z,27/02/2021,12:30:00,Man City,West Ham,2,1,H,1,1,D
2020-21,2021-02-27T15:00:00Z,27/02/2021,15:00:00,West Brom,Brighton,1,0,H,1,0,H
2020-21,2021-02-27T17:30:00Z,27/02/2021,17:30:00,Leeds,Aston Villa,0,1,A,0,1,A
2020-21,2021-02-27T20:00:00Z,27/02/2021,20:00:00,Newcastle,Wolves,1,1,D,0,0,D
2020-21,2021-02-28T12:00:00Z,28/02/2021,12:00:00,Crystal Palace,Fulham,0,0,D,0,0,D
2020-21,2021-02-28T12:00:00Z,28/02/2021,12:00:00,Leicester,Arsenal,1,3,A,1,2,A
2020-21,2021-02-28T14:00:00Z,28/02/2021,14:00:00,Tottenham,Burnley,4,0,H,3,0,H
2020-21,2021-02-28T16:30:00Z,28/02/2021,16:30:00,Chelsea,Man United,0,0,D,0,0,D
2020-21,2021-02-28T19:15:00Z,28/02/2021,19:15:00,Sheffield United,Liverpool,0,2,A,0,0,D
2020-21,2021-03-01T20:00:00Z,01/03/2021,20:00:00,Everton,Southampton,1,0,H,1,0,H
2020-21,2021-03-02T20:00:00Z,02/03/2021,20:00:00,Man City,Wolves,4,1,H,1,0,H
2020-21,2021-03-03T18:00:00Z,03/03/2021,18:00:00,Burnley,Leicester,1,1,D,1,1,D
2020-21,2021-03-03T18:00:00Z,03/03/2021,18:00:00,Sheffield United,Aston Villa,1,0,H,1,0,H
2020-21,2021-03-03T20:15:00Z,03/03/2021,20:15:00,Crystal Palace,Man United,0,0,D,0,0,D
2020-21,2021-03-04T18:00:00Z,04/03/2021,18:00:00,Fulham,Tottenham,0,1,A,0,1,A
2020-21,2021-03-04T18:00:00Z,04/03/2021,18:00:00,West Brom,Everton,0,1,A,0,0,D
2020-21,2021-03-04T20:15:00Z,04/03/2021,20:15:00,Liverpool,Chelsea,0,1,A,0,1,A
2020-21,2021-03-06T12:30:00Z,06/03/2021,12:30:00,Burnley,Arsenal,1,1,D,1,1,D
2020-21,2021-03-06T15:00:00Z,06/03/2021,15:00:00,Sheffield United,Southampton,0,2,A,0,1,A
2020-21,2021-03-06T17:30:00Z,06/03/2021,17:30:00,Aston Villa,Wolves,0,0,D,0,0,D
2020-21,2021-03-06T20:00:00Z,06/03/2021,20:00:00,Brighton,Leicester,1,2,A,1,0,H
2020-21,2021-03-07T12:00:00Z,07/03/2021,12:00:00,West Brom,Newcastle,0,0,D,0,0,D
2020-21,2021-03-07T14:00:00Z,07/03/2021,14:00:00,Liverpool,Fulham,0,1,A,0,1,A
2020-21,2021-03-07T16:30:00Z,07/03/2021,16:30:00,Man City,Man United,0,2,A,0,1,A
2020-21,2021-03-07T19:15:00Z,07/03/2021,19:15:00,Tottenham,Crystal Palace,4,1,H,1,1,D
2020-21,2021-03-08T18:00:00Z,08/03/2021,18:00:00,Chelsea,Everton,2,0,H,1,0,H
2020-21,2021-03-08T20:00:00Z,08/03/2021,20:00:00,West Ham,Leeds,2,0,H,2,0,H
2020-21,2021-03-10T18:00:00Z,10/03/2021,18:00:00,Man City,Southampton,5,2,H,3,1,H
2020-21,2021-03-12T20:00:00Z,12/03/2021,20:00:00,Newcastle,Aston Villa,1,1,D,0,0,D
2020-21,2021-03-13T12:30:00Z,13/03/2021,12:30:00,Leeds,Chelsea,0,0,D,0,0,D
2020-21,2021-03-13T15:00:00Z,13/03/2021,15:00:00,Crystal Palace,West Brom,1,0,H,1,0,H
2020-21,2021-03-13T17:30:00Z,13/03/2021,17:30:00,Everton,Burnley,1,2,A,1,2,A
2020-21,2021-03-13T20:00:00Z,13/03/2021,20:00:00,Fulham,Man City,0,3,A,0,0,D
2020-21,2021-03-14T12:00:00Z,14/03/2021,12:00:00,Southampton,Brighton,1,2,A,1,1,D
2020-21,2021-03-14T14:00:00Z,14/03/2021,14:00:00,Leicester,Sheffield United,5,0,H,1,0,H
2020-21,2021-03-14T16:30:00Z,14/03/2021,16:30:00,Arsenal,Tottenham,2,1,H,1,1,D
2020-21,2021-03-14T19:15:00Z,14/03/2021,19:15:00,Man United,West Ham,1,0,H,0,0,D
2020-21,2021-03-15T20:00:00Z,15/03/2021,20:00:00,Wolves,Liverpool,0,1,A,0,1,A
2020-21,2021-03-19T20:00:00Z,19/03/2021,20:00:00,Fulham,Leeds,1,2,A,1,1,D
2020-21,2021-03-20T20:00:00Z,20/03/2021,20:00:00,Brighton,Newcastle,3,0,H,1,0,H
2020-21,2021-03-21T15:00:00Z,21/03/2021,15:00:00,West Ham,Arsenal,3,3,D,3,1,H
2020-21,2021-03-21T19:30:00Z,21/03/2021,19:30:00,Aston Villa,Tottenham,0,2,A,0,1,A
2020-21,2021-04-03T12:30:00Z,03/04/2021,12:30:00,Chelsea,West Brom,2,5,A,1,2,A
2020-21,2021-04-03T15:00:00Z,03/04/2021,15:00:00,Leeds,Sheffield United,2,1,H,1,1,D
2020-21,2021-04-03T17:30:00Z,03/04/2021,17:30:00,Leicester,Man City,0,2,A,0,0,D
2020-21,2021-04-03T20:00:00Z,03/04/2021,20:00:00,Arsenal,Liverpool,0,3,A,0,0,D
2020-21,2021-04-04T12:00:00Z,04/04/2021,12:00:00,Southampton,Burnley,3,2,H,2,2,D
2020-21,2021-04-04T14:05:00Z,04/04/2021,14:05:00,Newcastle,Tottenham,2,2,D,1,2,A
2020-21,2021-04-04T16:30:00Z,04/04/2021,16:30:00,Aston Villa,Fulham,3,1,H,0,0,D
2020-21,2021-04-04T19:30:00Z,04/04/2021,19:30:00,Man United,Brighton,2,1,H,0,1,A
2020-21,2021-04-05T18:00:00Z,05/04/2021,18:00:00,Everton,Crystal Palace,1,1,D,0,0,D
2020-21,2021-04-05T20:15:00Z,05/04/2021,20:15:00,Wolves,West Ham,2,3,A,1,3,A
2020-21,2021-04-09T20:00:00Z,09/04/2021,20:00:00,Fulham,Wolves,0,1,A,0,0,D
2020-21,2021-04-10T12:30:00Z,10/04/2021,12:30:00,Man City,Leeds,1,2,A,0,1,A
2020-21,2021-04-10T15:00:00Z,10/04/2021,15:00:00,Liverpool,Aston Villa,2,1,H,0,1,A
2020-21,2021-04-10T17:30:00Z,10/04/2021,17:30:00,Crystal Palace,Chelsea,1,4,A,0,3,A
2020-21,2021-04-11T12:00:00Z,11/04/2021,12:00:00,Burnley,Newcastle,1,2,A,1,0,H
2020-21,2021-04-11T14:05:00Z,11/04/2021,14:05:00,West Ham,Leicester,3,2,H,2,0,H
2020-21,2021-04-11T16:30:00Z,11/04/2021,16:30:00,Tottenham,Man United,1,3,A,1,0,H
2020-21,2021-04-11T19:00:00Z,11/04/2021,19:00:00,Sheffield United,Arsenal,0,3,A,0,1,A
2020-21,2021-04-12T18:00:00Z,12/04/2021,18:00:00,West Brom,Southampton,3,0,H,2,0,H
2020-21,2021-04-12T20:15:00Z,12/04/2021,20:15:00,Brighton,Everton,0,0,D,0,0,D
2020-21,2021-04-16T20:00:00Z,16/04/2021,20:00:00,Everton,Tottenham,2,2,D,1,1,D
2020-21,2021-04-17T12:30:00Z,17/04/2021,12:30:00,Newcastle,West Ham,3,2,H,2,0,H
2020-21,2021-04-17T20:15:00Z,17/04/2021,20:15:00,Wolves,Sheffield United,1,0,H,0,0,D
2020-21,2021-04-18T13:30:00Z,18/04/2021,13:30:00,Arsenal,Fulham,1,1,D,0,0,D
2020-21,2021-04-18T16:00:00Z,18/04/2021,16:00:00,Man United,Burnley,3,1,H,0,0,D
2020-21,2021-04-19T20:00:00Z,19/04/2021,20:00:00,Leeds,Liverpool,1,1,D,0,1,A
2020-21,2021-04-20T20:00:00Z,20/04/2021,20:00:00,Chelsea,Brighton,0,0,D,0,0,D
2020-21,2021-04-21T18:00:00Z,21/04/2021,18:00:00,Tottenham,Southampton,2,1,H,0,1,A
2020-21,2021-04-21T20:15:00Z,21/04/2021,20:15:00,Aston Villa,Man City,1,2,A,1,2,A
2020-21,2021-04-22T20:00:00Z,22/04/2021,20:00:00,Leicester,West Brom,3,0,H,3,0,H
2020-21,2021-04-23T20:00:00Z,23/04/2021,20:00:00,Arsenal,Everton,0,1,A,0,0,D
2020-21,2021-04-24T12:30:00Z,24/04/2021,12:30:00,Liverpool,Newcastle,1,1,D,1,0,H
2020-21,2021-04-24T17:30:00Z,24/04/2021,17:30:00,West Ham,Chelsea,0,1,A,0,1,A
2020-21,2021-04-24T20:00:00Z,24/04/2021,20:00:00,Sheffield United,Brighton,1,0,H,1,0,H
2020-21,2021-04-25T12:00:00Z,25/04/2021,12:00:00,Wolves,Burnley,0,4,A,0,3,A
2020-21,2021-04-25T14:00:00Z,25/04/2021,14:00:00,Leeds,Man United,0,0,D,0,0,D
2020-21,2021-04-25T19:00:00Z,25/04/2021,19:00:00,Aston Villa,West Brom,2,2,D,1,1,D
2020-21,2021-04-26T20:00:00Z,26/04/2021,20:00:00,Leicester,Crystal Palace,2,1,H,0,1,A
2020-21,2021-04-30T20:00:00Z,30/04/2021,20:00:00,Southampton,Leicester,1,1,D,0,0,D
2020-21,2021-05-01T12:30:00Z,01/05/2021,12:30:00,Crystal Palace,Man City,0,2,A,0,0,D
2020-21,2021-05-01T15:00:00Z,01/05/2021,15:00:00,Brighton,Leeds,2,0,H,1,0,H
2020-21,2021-05-01T17:30:00Z,01/05/2021,17:30:00,Chelsea,Fulham,2,0,H,1,0,H
2020-21,2021-05-01T20:00:00Z,01/05/2021,20:00:00,Everton,Aston Villa,1,2,A,1,1,D
2020-21,2021-05-02T14:00:00Z,02/05/2021,14:00:00,Newcastle,Arsenal,0,2,A,0,1,A
2020-21,2021-05-02T19:15:00Z,02/05/2021,19:15:00,Tottenham,Sheffield United,4,0,H,1,0,H
2020-21,2021-05-03T18:00:00Z,03/05/2021,18:00:00,West Brom,Wolves,1,1,D,0,1,A
2020-21,2021-05-03T20:15:00Z,03/05/2021,20:15:00,Burnley,West Ham,1,2,A,1,2,A
2020-21,2021-05-07T20:00:00Z,07/05/2021,20:00:00,Leicester,Newcastle,2,4,A,0,2,A
2020-21,2021-05-08T12:30:00Z,08/05/2021,12:30:00,Leeds,Tottenham,3,1,H,2,1,H
2020-21,2021-05-08T15:00:00Z,08/05/2021,15:00:00,Sheffield United,Crystal Palace,0,2,A,0,1,A
2020-21,2021-05-08T17:30:00Z,08/05/2021,17:30:00,Man City,Chelsea,1,2,A,1,0,H
2020-21,2021-05-08T20:15:00Z,08/05/2021,20:15:00,Liverpool,Southampton,2,0,H,1,0,H
2020-21,2021-05-09T12:00:00Z,09/05/2021,12:00:00,Wolves,Brighton,2,1,H,0,1,A
2020-21,2021-05-09T14:05:00Z,09/05/2021,14:05:00,Aston Villa,Man United,1,3,A,1,0,H
2020-21,2021-05-09T16:30:00Z,09/05/2021,16:30:00,West Ham,Everton,0,1,A,0,1,A
2020-21,2021-05-09T19:00:00Z,09/05/2021,19:00:00,Arsenal,West Brom,3,1,H,2,0,H
2020-21,2021-05-10T20:00:00Z,10/05/2021,20:00:00,Fulham,Burnley,0,2,A,0,2,A
2020-21,2021-05-11T18:00:00Z,11/05/2021,18:00:00,Man United,Leicester,1,2,A,1,1,D
2020-21,2021-05-11T20:15:00Z,11/05/2021,20:15:00,Southampton,Crystal Palace,3,1,H,1,1,D
2020-21,2021-05-12T20:15:00Z,12/05/2021,20:15:00,Chelsea,Arsenal,0,1,A,0,1,A
2020-21,2021-05-13T18:00:00Z,13/05/2021,18:00:00,Aston Villa,Everton,0,0,D,0,0,D
2020-21,2021-05-13T20:15:00Z,13/05/2021,20:15:00,Man United,Liverpool,2,4,A,1,2,A
2020-21,2021-05-14T20:00:00Z,14/05/2021,20:00:00,Newcastle,Man City,3,4,A,2,2,D
2020-21,2021-05-15T12:30:00Z,15/05/2021,12:30:00,Burnley,Leeds,0,4,A,0,1,A
2020-21,2021-05-15T15:00:00Z,15/05/2021,15:00:00,Southampton,Fulham,3,1,H,1,0,H
2020-21,2021-05-15T20:00:00Z,15/05/2021,20:00:00,Brighton,West Ham,1,1,D,0,0,D
2020-21,2021-05-16T12:00:00Z,16/05/2021,12:00:00,Crystal Palace,Aston Villa,3,2,H,1,2,A
2020-21,2021-05-16T14:05:00Z,16/05/2021,14:05:00,Tottenham,Wolves,2,0,H,1,0,H
2020-21,2021-05-16T16:30:00Z,16/05/2021,16:30:00,West Brom,Liverpool,1,2,A,1,1,D
2020-21,2021-05-16T19:00:00Z,16/05/2021,19:00:00,Everton,Sheffield United,0,1,A,0,1,A
2020-21,2021-05-18T18:00:00Z,18/05/2021,18:00:00,Man United,Fulham,1,1,D,1,0,H
2020-21,2021-05-18T18:00:00Z,18/05/2021,18:00:00,Southampton,Leeds,0,2,A,0,0,D
2020-21,2021-05-18T19:00:00Z,18/05/2021,19:00:00,Brighton,Man City,3,2,H,0,1,A
2020-21,2021-05-18T20:15:00Z,18/05/2021,20:15:00,Chelsea,Leicester,2,1,H,0,0,D
2020-21,2021-05-19T18:00:00Z,19/05/2021,18:00:00,Everton,Wolves,1,0,H,0,0,D
2020-21,2021-05-19T18:00:00Z,19/05/2021,18:00:00,Newcastle,Sheffield United,1,0,H,1,0,H
2020-21,2021-05-19T18:00:00Z,19/05/2021,18:00:00,Tottenham,Aston Villa,1,2,A,1,2,A
2020-21,2021-05-19T19:00:00Z,19/05/2021,19:00:00,Crystal Palace,Arsenal,1,3,A,0,1,A
2020-21,2021-05-19T20:15:00Z,19/05/2021,20:15:00,Burnley,Liverpool,0,3,A,0,1,A
2020-21,2021-05-19T20:15:00Z,19/05/2021,20:15:00,West Brom,West Ham,1,3,A,1,1,D
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Arsenal,Brighton,2,0,H,0,0,D
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Aston Villa,Chelsea,2,1,H,1,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Fulham,Newcastle,0,2,A,0,1,A
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Leeds,West Brom,3,1,H,2,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Leicester,Tottenham,2,4,A,1,1,D
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Liverpool,Crystal Palace,2,0,H,1,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Man City,Everton,5,0,H,2,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Sheffield United,Burnley,1,0,H,1,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,West Ham,Southampton,3,0,H,2,0,H
2020-21,2021-05-23T16:00:00Z,23/05/2021,16:00:00,Wolves,Man United,1,2,A,1,2,A
2021-22,2021-08-13T20:00:00Z,13/08/2021,20:00:00,Brentford,Arsenal,2,0,H,1,0,H
2021-22,2021-08-14T12:30:00Z,14/08/2021,12:30:00,Man United,Leeds,5,1,H,1,0,H
2021-22,2021-08-14T15:00:00Z,14/08/2021,15:00:00,Burnley,Brighton,1,2,A,1,0,H
2021-22,2021-08-14T15:00:00Z,14/08/2021,15:00:00,Chelsea,Crystal Palace,3,0,H,2,0,H
2021-22,2021-08-14T15:00:00Z,14/08/2021,15:00:00,Everton,Southampton,3,1,H,0,1,A
2021-22,2021-08-14T15:00:00Z,14/08/2021,15:00:00,Leicester,Wolves,1,0,H,1,0,H
2021-22,2021-08-14T15:00:00Z,14/08/2021,15:00:00,Watford,Aston Villa,3,2,H,2,0,H
2021-22,2021-08-14T17:30:00Z,14/08/2021,17:30:00,Norwich,Liverpool,0,3,A,0,1,A
2021-22,2021-08-15T14:00:00Z,15/08/2021,14:00:00,Newcastle,West Ham,2,4,A,2,1,H
2021-22,2021-08-15T16:30:00Z,15/08/2021,16:30:00,Tottenham,Man City,1,0,H,0,0,D
2021-22,2021-08-21T12:30:00Z,21/08/2021,12:30:00,Liverpool,Burnley,2,0,H,1,0,H
2021-22,2021-08-21T15:00:00Z,21/08/2021,15:00:00,Aston Villa,Newcastle,2,0,H,1,0,H
2021-22,2021-08-21T15:00:00Z,21/08/2021,15:00:00,Crystal Palace,Brentford,0,0,D,0,0,D
2021-22,2021-08-21T15:00:00Z,21/08/2021,15:00:00,Leeds,Everton,2,2,D,1,1,D
2021-22,2021-08-21T15:00:00Z,21/08/2021,15:00:00,Man City,Norwich,5,0,H,2,0,H
2021-22,2021-08-21T17:30:00Z,21/08/2021,17:30:00,Brighton,Watford,2,0,H,2,0,H
2021-22,2021-08-22T14:00:00Z,22/08/2021,14:00:00,Southampton,Man United,1,1,D,1,0,H
2021-22,2021-08-22T14:00:00Z,22/08/2021,14:00:00,Wolves,Tottenham,0,1,A,0,1,A
2021-22,2021-08-22T16:30:00Z,22/08/2021,16:30:00,Arsenal,Chelsea,0,2,A,0,2,A
2021-22,2021-08-23T20:00:00Z,23/08/2021,20:00:00,West Ham,Leicester,4,1,H,1,0,H
2021-22,2021-08-28T12:30:00Z,28/08/2021,12:30:00,Man City,Arsenal,5,0,H,3,0,H
2021-22,2021-08-28T15:00:00Z,28/08/2021,15:00:00,Aston Villa,Brentford,1,1,D,1,1,D
2021-22,2021-08-28T15:00:00Z,28/08/2021,15:00:00,Brighton,Everton,0,2,A,0,1,A
2021-22,2021-08-28T15:00:00Z,28/08/2021,15:00:00,Newcastle,Southampton,2,2,D,0,0,D
2021-22,2021-08-28T15:00:00Z,28/08/2021,15:00:00,Norwich,Leicester,1,2,A,1,1,D
2021-22,2021-08-28T15:00:00Z,28/08/2021,15:00:00,West Ham,Crystal Palace,2,2,D,1,0,H
2021-22,2021-08-28T17:30:00Z,28/08/2021,17:30:00,Liverpool,Chelsea,1,1,D,1,1,D
2021-22,2021-08-29T14:00:00Z,29/08/2021,14:00:00,Burnley,Leeds,1,1,D,0,0,D
2021-22,2021-08-29T14:00:00Z,29/08/2021,14:00:00,Tottenham,Watford,1,0,H,1,0,H
2021-22,2021-08-29T16:30:00Z,29/08/2021,16:30:00,Wolves,Man United,0,1,A,0,0,D
2021-22,2021-09-11T12:30:00Z,11/09/2021,12:30:00,Crystal Palace,Tottenham,3,0,H,0,0,D
2021-22,2021-09-11T15:00:00Z,11/09/2021,15:00:00,Arsenal,Norwich,1,0,H,0,0,D
2021-22,2021-09-11T15:00:00Z,11/09/2021,15:00:00,Brentford,Brighton,0,1,A,0,0,D
2021-22,2021-09-11T15:00:00Z,11/09/2021,15:00:00,Leicester,Man City,0,1,A,0,0,D
2021-22,2021-09-11T15:00:00Z,11/09/2021,15:00:00,Man United,Newcastle,4,1,H,1,0,H
2021-22,2021-09-11T15:00:00Z,11/09/2021,15:00:00,Southampton,West Ham,0,0,D,0,0,D
